id,area,grow,meta_found
554740_20211013_2_0_0_3_2_13_0_095,3,13,1
554744_20211013_2_0_0_3_2_13_0_099,3,13,1
554829_20211013_2_0_0_3_2_13_0_0103,3,13,1
554833_20211013_2_0_0_3_2_13_0_0107,3,13,1
554835_20211013_2_0_0_3_2_13_0_0109,3,13,1
554837_20211013_2_0_0_3_2_13_0_0111,3,13,1
554840_20211013_2_0_0_3_2_13_0_0114,3,13,1
554841_20211013_2_0_0_3_2_13_0_0115,3,13,1
554844_20211013_2_0_0_3_2_13_0_0118,3,13,1
554866_20211013_2_0_0_3_2_13_0_0140,3,13,1
554874_20211013_2_0_0_3_2_13_0_0148,3,13,1
554877_20211013_2_0_0_3_2_13_0_0151,3,13,1
554912_20211013_2_0_0_3_2_13_0_0186,3,13,1
554913_20211013_2_0_0_3_2_13_0_0187,3,13,1
554914_20211013_2_0_0_3_2_13_0_0188,3,13,1
554917_20211013_2_0_0_3_2_13_0_0191,3,13,1
554922_20211013_2_0_0_3_2_13_0_0196,3,13,1
554926_20211013_2_0_0_3_2_13_0_0200,3,13,1
554930_20211013_2_0_0_3_2_13_0_0204,3,13,1
555817_20211013_2_0_0_3_2_13_0_04,3,13,1
555818_20211013_2_0_0_3_2_13_0_05,3,13,1
555830_20211013_2_0_0_3_2_13_0_017,3,13,1
555845_20211013_2_0_0_3_2_13_0_032,3,13,1
555848_20211013_2_0_0_3_2_13_0_035,3,13,1
555851_20211013_2_0_0_3_2_13_0_038,3,13,1
555853_20211013_2_0_0_3_2_13_0_040,3,13,1
555861_20211013_2_0_0_3_2_13_0_048,3,13,1
555874_20211013_2_0_0_3_2_13_0_061,3,13,1
555886_20211013_2_0_0_3_2_13_0_073,3,13,1
555888_20211013_2_0_0_3_2_13_0_075,3,13,1
555890_20211013_2_0_0_3_2_13_0_077,3,13,1
555891_20211013_2_0_0_3_2_13_0_078,3,13,1
555892_20211013_2_0_0_3_2_13_0_079,3,13,1
555894_20211013_2_0_0_3_2_13_0_081,3,13,1
555895_20211013_2_0_0_3_2_13_0_082,3,13,1
555897_20211013_2_0_0_3_2_13_0_084,3,13,1
555898_20211013_2_0_0_3_2_13_0_085,3,13,1
555899_20211013_2_0_0_3_2_13_0_086,3,13,1
555901_20211013_2_0_0_3_2_13_0_088,3,13,1
555902_20211013_2_0_0_3_2_13_0_089,3,13,1
555908_20211013_2_0_0_3_2_13_0_095,3,13,1
555917_20211013_2_0_0_3_2_13_0_0104,3,13,1
555929_20211013_2_0_0_3_2_13_0_0116,3,13,1
555931_20211013_2_0_0_3_2_13_0_0118,3,13,1
555935_20211013_2_0_0_3_2_13_0_0122,3,13,1
555936_20211013_2_0_0_3_2_13_0_0123,3,13,1
555950_20211013_2_0_0_3_2_13_0_0137,3,13,1
555951_20211013_2_0_0_3_2_13_0_0138,3,13,1
555952_20211013_2_0_0_3_2_13_0_0139,3,13,1
555953_20211013_2_0_0_3_2_13_0_0140,3,13,1
555954_20211013_2_0_0_3_2_13_0_0141,3,13,1
555960_20211013_2_0_0_3_2_13_0_0147,3,13,1
555965_20211013_2_0_0_3_2_13_0_0152,3,13,1
555966_20211013_2_0_0_3_2_13_0_0153,3,13,1
555967_20211013_2_0_0_3_2_13_0_0154,3,13,1
555969_20211013_2_0_0_3_2_13_0_0156,3,13,1
555971_20211013_2_0_0_3_2_13_0_0158,3,13,1
555977_20211013_2_0_0_3_2_13_0_0164,3,13,1
555979_20211013_2_0_0_3_2_13_0_0166,3,13,1
555980_20211013_2_0_0_3_2_13_0_0167,3,13,1
555981_20211013_2_0_0_3_2_13_0_0168,3,13,1
555986_20211013_2_0_0_3_2_13_0_0173,3,13,1
555987_20211013_2_0_0_3_2_13_0_0174,3,13,1
555989_20211013_2_0_0_3_2_13_0_0176,3,13,1
555990_20211013_2_0_0_3_2_13_0_0177,3,13,1
555996_20211013_2_0_0_3_2_13_0_0183,3,13,1
555999_20211013_2_0_0_3_2_13_0_0186,3,13,1
556002_20211013_2_0_0_3_2_13_0_0189,3,13,1
556003_20211013_2_0_0_3_2_13_0_0190,3,13,1
556007_20211013_2_0_0_3_2_13_0_0194,3,13,1
556011_20211013_2_0_0_3_2_13_0_0198,3,13,1
556012_20211013_2_0_0_3_2_13_0_0199,3,13,1
556014_20211013_2_0_0_3_2_13_0_0201,3,13,1
556015_20211013_2_0_0_3_2_13_0_0202,3,13,1
556017_20211013_2_0_0_3_2_13_0_0204,3,13,1
556020_20211013_2_0_0_3_2_13_0_0207,3,13,1
556022_20211013_2_0_0_3_2_13_0_0209,3,13,1
556023_20211013_2_0_0_3_2_13_0_0210,3,13,1
556028_20211013_2_0_0_3_2_13_0_0215,3,13,1
556039_20211013_2_0_0_3_2_13_0_0226,3,13,1
556045_20211013_2_0_0_3_2_13_0_0232,3,13,1
556062_20211013_2_0_0_3_2_13_0_0249,3,13,1
556065_20211013_2_0_0_3_2_13_0_0252,3,13,1
556069_20211013_2_0_0_3_2_13_0_0256,3,13,1
556071_20211013_2_0_0_3_2_13_0_0258,3,13,1
556076_20211013_2_0_0_3_2_13_0_0263,3,13,1
556082_20211013_2_0_0_3_2_13_0_0269,3,13,1
556096_20211013_2_0_0_3_2_13_0_0283,3,13,1
556100_20211013_2_0_0_3_2_13_0_0287,3,13,1
556102_20211013_2_0_0_3_2_13_0_0289,3,13,1
556129_20211013_2_0_0_3_2_13_0_0302,3,13,1
556135_20211013_2_0_0_3_2_13_0_0308,3,13,1
556137_20211013_2_0_0_3_2_13_0_0310,3,13,1
556140_20211013_2_0_0_3_2_13_0_0313,3,13,1
571910_20211006_2_0_0_3_2_13_0_012,3,13,1
571911_20211006_2_0_0_3_2_13_0_013,3,13,1
571912_20211006_2_0_0_3_2_13_0_014,3,13,1
571921_20211006_2_0_0_3_2_13_0_023,3,13,1
571922_20211006_2_0_0_3_2_13_0_024,3,13,1
571923_20211006_2_0_0_3_2_13_0_025,3,13,1
571925_20211006_2_0_0_3_2_13_0_027,3,13,1
571927_20211006_2_0_0_3_2_13_0_029,3,13,1
571932_20211006_2_0_0_3_2_13_0_034,3,13,1
571933_20211006_2_0_0_3_2_13_0_035,3,13,1
571934_20211006_2_0_0_3_2_13_0_036,3,13,1
571935_20211006_2_0_0_3_2_13_0_037,3,13,1
571939_20211006_2_0_0_3_2_13_0_041,3,13,1
571942_20211006_2_0_0_3_2_13_0_044,3,13,1
571944_20211006_2_0_0_3_2_13_0_046,3,13,1
571949_20211006_2_0_0_3_2_13_0_051,3,13,1
571952_20211006_2_0_0_3_2_13_0_054,3,13,1
571953_20211006_2_0_0_3_2_13_0_055,3,13,1
571954_20211006_2_0_0_3_2_13_0_056,3,13,1
571955_20211006_2_0_0_3_2_13_0_057,3,13,1
571957_20211006_2_0_0_3_2_13_0_059,3,13,1
571962_20211006_2_0_0_3_2_13_0_064,3,13,1
571963_20211006_2_0_0_3_2_13_0_065,3,13,1
571967_20211006_2_0_0_3_2_13_0_069,3,13,1
571968_20211006_2_0_0_3_2_13_0_070,3,13,1
571977_20211006_2_0_0_3_2_13_0_079,3,13,1
571979_20211006_2_0_0_3_2_13_0_081,3,13,1
571982_20211006_2_0_0_3_2_13_0_084,3,13,1
571983_20211006_2_0_0_3_2_13_0_085,3,13,1
571991_20211014_2_0_0_3_2_13_0_03,3,13,1
571992_20211014_2_0_0_3_2_13_0_04,3,13,1
571993_20211014_2_0_0_3_2_13_0_05,3,13,1
571995_20211014_2_0_0_3_2_13_0_07,3,13,1
571998_20211014_2_0_0_3_2_13_0_010,3,13,1
572001_20211014_2_0_0_3_2_13_0_013,3,13,1
572003_20211014_2_0_0_3_2_13_0_015,3,13,1
572005_20211014_2_0_0_3_2_13_0_017,3,13,1
572006_20211014_2_0_0_3_2_13_0_018,3,13,1
572010_20211014_2_0_0_3_2_13_0_022,3,13,1
572011_20211014_2_0_0_3_2_13_0_023,3,13,1
572012_20211014_2_0_0_3_2_13_0_024,3,13,1
572015_20211014_2_0_0_3_2_13_0_027,3,13,1
572017_20211014_2_0_0_3_2_13_0_029,3,13,1
572019_20211014_2_0_0_3_2_13_0_031,3,13,1
572022_20211014_2_0_0_3_2_13_0_034,3,13,1
572024_20211014_2_0_0_3_2_13_0_036,3,13,1
572026_20211014_2_0_0_3_2_13_0_038,3,13,1
572027_20211014_2_0_0_3_2_13_0_039,3,13,1
572028_20211014_2_0_0_3_2_13_0_040,3,13,1
572034_20211014_2_0_0_3_2_13_0_046,3,13,1
572041_20211014_2_0_0_3_2_13_0_053,3,13,1
572042_20211014_2_0_0_3_2_13_0_054,3,13,1
572043_20211014_2_0_0_3_2_13_0_055,3,13,1
572052_20211014_2_0_0_3_2_13_0_064,3,13,1
572053_20211014_2_0_0_3_2_13_0_065,3,13,1
572056_20211014_2_0_0_3_2_13_0_068,3,13,1
572058_20211014_2_0_0_3_2_13_0_070,3,13,1
572061_20211014_2_0_0_3_2_13_0_073,3,13,1
572067_20211014_2_0_0_3_2_13_0_079,3,13,1
572071_20211014_2_0_0_3_2_13_0_083,3,13,1
572083_20211014_2_0_0_3_2_13_0_095,3,13,1
572084_20211014_2_0_0_3_2_13_0_096,3,13,1
572086_20211014_2_0_0_3_2_13_0_098,3,13,1
572091_20211014_2_0_0_3_2_13_0_0103,3,13,1
572094_20211014_2_0_0_3_2_13_0_0106,3,13,1
572095_20211014_2_0_0_3_2_13_0_0107,3,13,1
572097_20211014_2_0_0_3_2_13_0_0109,3,13,1
572098_20211014_2_0_0_3_2_13_0_0110,3,13,1
572101_20211014_2_0_0_3_2_13_0_0113,3,13,1
572104_20211014_2_0_0_3_2_13_0_0116,3,13,1
572109_20211014_2_0_0_3_2_13_0_0121,3,13,1
572111_20211014_2_0_0_3_2_13_0_0123,3,13,1
572114_20211014_2_0_0_3_2_13_0_0126,3,13,1
572119_20211014_2_0_0_3_2_13_0_0131,3,13,1
572126_20211014_2_0_0_3_2_13_0_0138,3,13,1
572133_20211014_2_0_0_3_2_13_0_0145,3,13,1
572135_20211014_2_0_0_3_2_13_0_0147,3,13,1
572140_20211014_2_0_0_3_2_13_0_0152,3,13,1
572142_20211014_2_0_0_3_2_13_0_0154,3,13,1
572145_20211014_2_0_0_3_2_13_0_0157,3,13,1
572150_20211014_2_0_0_3_2_13_0_0162,3,13,1
572152_20211014_2_0_0_3_2_13_0_0164,3,13,1
572153_20211014_2_0_0_3_2_13_0_0165,3,13,1
572159_20211014_2_0_0_3_2_13_0_0171,3,13,1
572162_20211014_2_0_0_3_2_13_0_0174,3,13,1
572168_20211014_2_0_0_3_2_13_0_0180,3,13,1
572169_20211014_2_0_0_3_2_13_0_0181,3,13,1
572174_20211014_2_0_0_3_2_13_0_0186,3,13,1
572175_20211014_2_0_0_3_2_13_0_0187,3,13,1
572177_20211014_2_0_0_3_2_13_0_0189,3,13,1
572183_20211014_2_0_0_3_2_13_0_0199,3,13,1
572186_20211014_2_0_0_3_2_13_0_0202,3,13,1
572187_20211014_2_0_0_3_2_13_0_0203,3,13,1
572188_20211014_2_0_0_3_2_13_0_0204,3,13,1
572194_20211014_2_0_0_3_2_13_0_0210,3,13,1
572198_20211014_2_0_0_3_2_13_0_0214,3,13,1
572200_20211014_2_0_0_3_2_13_0_0216,3,13,1
572212_20211014_2_0_0_3_2_13_0_0228,3,13,1
572213_20211014_2_0_0_3_2_13_0_0229,3,13,1
572217_20211014_2_0_0_3_2_13_0_0233,3,13,1
572218_20211014_2_0_0_3_2_13_0_0234,3,13,1
572220_20211014_2_0_0_3_2_13_0_0236,3,13,1
572225_20211014_2_0_0_3_2_13_0_0241,3,13,1
572226_20211014_2_0_0_3_2_13_0_0242,3,13,1
572228_20211014_2_0_0_3_2_13_0_0244,3,13,1
572235_20211014_2_0_0_3_2_13_0_0251,3,13,1
572236_20211014_2_0_0_3_2_13_0_0252,3,13,1
572237_20211014_2_0_0_3_2_13_0_0253,3,13,1
572243_20211014_2_0_0_3_2_13_0_0259,3,13,1
572245_20211014_2_0_0_3_2_13_0_0261,3,13,1
572246_20211014_2_0_0_3_2_13_0_0262,3,13,1
572247_20211014_2_0_0_3_2_13_0_0263,3,13,1
572248_20211014_2_0_0_3_2_13_0_0264,3,13,1
572251_20211014_2_0_0_3_2_13_0_0267,3,13,1
572254_20211014_2_0_0_3_2_13_0_0270,3,13,1
572256_20211014_2_0_0_3_2_13_0_0272,3,13,1
572272_20211014_2_0_0_3_2_13_0_0288,3,13,1
572273_20211014_2_0_0_3_2_13_0_0289,3,13,1
572274_20211014_2_0_0_3_2_13_0_0290,3,13,1
572276_20211014_2_0_0_3_2_13_0_0292,3,13,1
572277_20211014_2_0_0_3_2_13_0_0293,3,13,1
572282_20211014_2_0_0_3_2_13_0_0298,3,13,1
572284_20211014_2_0_0_3_2_13_0_0300,3,13,1
572286_20211014_2_0_0_3_2_13_0_0302,3,13,1
572290_20211014_2_0_0_3_2_13_0_0306,3,13,1
572292_20211014_2_0_0_3_2_13_0_0308,3,13,1
572294_20211014_2_0_0_3_2_13_0_0310,3,13,1
572295_20211014_2_0_0_3_2_13_0_0311,3,13,1
572298_20211014_2_0_0_3_2_13_0_0314,3,13,1
572300_20211014_2_0_0_3_2_13_0_0316,3,13,1
572305_20211014_2_0_0_3_2_13_0_0321,3,13,1
572308_20211014_2_0_0_3_2_13_0_0324,3,13,1
572311_20211014_2_0_0_3_2_13_0_0327,3,13,1
572312_20211014_2_0_0_3_2_13_0_0328,3,13,1
572315_20211014_2_0_0_3_2_13_0_0331,3,13,1
572316_20211014_2_0_0_3_2_13_0_0332,3,13,1
572319_20211014_2_0_0_3_2_13_0_0335,3,13,1
572320_20211014_2_0_0_3_2_13_0_0336,3,13,1
572328_20211014_2_0_0_3_2_13_0_0344,3,13,1
572329_20211014_2_0_0_3_2_13_0_0345,3,13,1
572333_20211014_2_0_0_3_2_13_0_0349,3,13,1
572334_20211014_2_0_0_3_2_13_0_0350,3,13,1
572338_20211014_2_0_0_3_2_13_0_0354,3,13,1
572356_20211014_2_0_0_3_2_13_0_0372,3,13,1
572358_20211014_2_0_0_3_2_13_0_0374,3,13,1
572362_20211014_2_0_0_3_2_13_0_0378,3,13,1
572363_20211014_2_0_0_3_2_13_0_0379,3,13,1
572365_20211014_2_0_0_3_2_13_0_0381,3,13,1
572368_20211014_2_0_0_3_2_13_0_0384,3,13,1
572377_20211018_2_0_0_3_2_13_0_03,3,13,1
572382_20211018_2_0_0_3_2_13_0_08,3,13,1
572386_20211018_2_0_0_3_2_13_0_012,3,13,1
572389_20211018_2_0_0_3_2_13_0_015,3,13,1
572392_20211018_2_0_0_3_2_13_0_018,3,13,1
572398_20211018_2_0_0_3_2_13_0_024,3,13,1
572404_20211018_2_0_0_3_2_13_0_030,3,13,1
572405_20211018_2_0_0_3_2_13_0_031,3,13,1
572406_20211018_2_0_0_3_2_13_0_032,3,13,1
572408_20211018_2_0_0_3_2_13_0_034,3,13,1
572414_20211018_2_0_0_3_2_13_0_040,3,13,1
572418_20211018_2_0_0_3_2_13_0_044,3,13,1
572421_20211018_2_0_0_3_2_13_0_047,3,13,1
572424_20211018_2_0_0_3_2_13_0_050,3,13,1
572428_20211018_2_0_0_3_2_13_0_054,3,13,1
572429_20211018_2_0_0_3_2_13_0_055,3,13,1
572430_20211018_2_0_0_3_2_13_0_056,3,13,1
572434_20211018_2_0_0_3_2_13_0_060,3,13,1
572437_20211018_2_0_0_3_2_13_0_063,3,13,1
572442_20211018_2_0_0_3_2_13_0_068,3,13,1
572443_20211018_2_0_0_3_2_13_0_069,3,13,1
572448_20211018_2_0_0_3_2_13_0_074,3,13,1
572449_20211018_2_0_0_3_2_13_0_075,3,13,1
572451_20211018_2_0_0_3_2_13_0_077,3,13,1
572455_20211018_2_0_0_3_2_13_0_081,3,13,1
572457_20211018_2_0_0_3_2_13_0_083,3,13,1
572460_20211018_2_0_0_3_2_13_0_086,3,13,1
572465_20211018_2_0_0_3_2_13_0_091,3,13,1
572473_20211018_2_0_0_3_2_13_0_099,3,13,1
572483_20211018_2_0_0_3_2_13_0_0109,3,13,1
572492_20211018_2_0_0_3_2_13_0_0118,3,13,1
572495_20211018_2_0_0_3_2_13_0_0121,3,13,1
572501_20211018_2_0_0_3_2_13_0_0127,3,13,1
572504_20211018_2_0_0_3_2_13_0_0130,3,13,1
572506_20211018_2_0_0_3_2_13_0_0132,3,13,1
572507_20211018_2_0_0_3_2_13_0_0133,3,13,1
572510_20211018_2_0_0_3_2_13_0_0136,3,13,1
572511_20211018_2_0_0_3_2_13_0_0137,3,13,1
572517_20211018_2_0_0_3_2_13_0_0143,3,13,1
572519_20211018_2_0_0_3_2_13_0_0145,3,13,1
572524_20211018_2_0_0_3_2_13_0_0150,3,13,1
572526_20211018_2_0_0_3_2_13_0_0152,3,13,1
572529_20211018_2_0_0_3_2_13_0_0155,3,13,1
572530_20211018_2_0_0_3_2_13_0_0156,3,13,1
572533_20211018_2_0_0_3_2_13_0_0159,3,13,1
572536_20211018_2_0_0_3_2_13_0_0162,3,13,1
572538_20211018_2_0_0_3_2_13_0_0164,3,13,1
572541_20211018_2_0_0_3_2_13_0_0167,3,13,1
572544_20211018_2_0_0_3_2_13_0_0170,3,13,1
572546_20211018_2_0_0_3_2_13_0_0172,3,13,1
572549_20211018_2_0_0_3_2_13_0_0175,3,13,1
572550_20211018_2_0_0_3_2_13_0_0176,3,13,1
572555_20211018_2_0_0_3_2_13_0_0181,3,13,1
572563_20211018_2_0_0_3_2_13_0_0189,3,13,1
572567_20211018_2_0_0_3_2_13_0_0193,3,13,1
572572_20211018_2_0_0_3_2_13_0_0198,3,13,1
572575_20211018_2_0_0_3_2_13_0_0201,3,13,1
572581_20211018_2_0_0_3_2_13_0_0207,3,13,1
572582_20211018_2_0_0_3_2_13_0_0208,3,13,1
572586_20211018_2_0_0_3_2_13_0_0212,3,13,1
572589_20211018_2_0_0_3_2_13_0_0215,3,13,1
572593_20211018_2_0_0_3_2_13_0_0219,3,13,1
572599_20211018_2_0_0_3_2_13_0_0225,3,13,1
572602_20211018_2_0_0_3_2_13_0_0228,3,13,1
572603_20211018_2_0_0_3_2_13_0_0229,3,13,1
572606_20211018_2_0_0_3_2_13_0_0232,3,13,1
572608_20211018_2_0_0_3_2_13_0_0234,3,13,1
572611_20211018_2_0_0_3_2_13_0_0237,3,13,1
572619_20211018_2_0_0_3_2_13_0_0245,3,13,1
572622_20211018_2_0_0_3_2_13_0_0248,3,13,1
572626_20211018_2_0_0_3_2_13_0_0252,3,13,1
572627_20211018_2_0_0_3_2_13_0_0253,3,13,1
572628_20211018_2_0_0_3_2_13_0_0254,3,13,1
572634_20211019_2_0_0_3_2_13_0_04,3,13,1
572636_20211019_2_0_0_3_2_13_0_06,3,13,1
572638_20211019_2_0_0_3_2_13_0_08,3,13,1
572639_20211019_2_0_0_3_2_13_0_09,3,13,1
572641_20211019_2_0_0_3_2_13_0_011,3,13,1
572645_20211019_2_0_0_3_2_13_0_015,3,13,1
572647_20211019_2_0_0_3_2_13_0_017,3,13,1
572651_20211019_2_0_0_3_2_13_0_021,3,13,1
572655_20211019_2_0_0_3_2_13_0_025,3,13,1
572656_20211019_2_0_0_3_2_13_0_026,3,13,1
572668_20211019_2_0_0_3_2_13_0_038,3,13,1
572669_20211019_2_0_0_3_2_13_0_039,3,13,1
572673_20211019_2_0_0_3_2_13_0_043,3,13,1
572674_20211019_2_0_0_3_2_13_0_044,3,13,1
572677_20211019_2_0_0_3_2_13_0_047,3,13,1
572679_20211019_2_0_0_3_2_13_0_049,3,13,1
572682_20211019_2_0_0_3_2_13_0_052,3,13,1
572688_20211019_2_0_0_3_2_13_0_058,3,13,1
572691_20211019_2_0_0_3_2_13_0_061,3,13,1
572695_20211019_2_0_0_3_2_13_0_065,3,13,1
572703_20211019_2_0_0_3_2_13_0_073,3,13,1
572704_20211019_2_0_0_3_2_13_0_074,3,13,1
572723_20211019_2_0_0_3_2_13_0_093,3,13,1
572725_20211019_2_0_0_3_2_13_0_095,3,13,1
572731_20211019_2_0_0_3_2_13_0_0101,3,13,1
572737_20211019_2_0_0_3_2_13_0_0107,3,13,1
572744_20211019_2_0_0_3_2_13_0_0114,3,13,1
572745_20211019_2_0_0_3_2_13_0_0115,3,13,1
572748_20211019_2_0_0_3_2_13_0_0118,3,13,1
572751_20211019_2_0_0_3_2_13_0_0121,3,13,1
572753_20211019_2_0_0_3_2_13_0_0123,3,13,1
572756_20211019_2_0_0_3_2_13_0_0126,3,13,1
572757_20211019_2_0_0_3_2_13_0_0127,3,13,1
572758_20211019_2_0_0_3_2_13_0_0128,3,13,1
572761_20211019_2_0_0_3_2_13_0_0131,3,13,1
572765_20211019_2_0_0_3_2_13_0_0135,3,13,1
572767_20211019_2_0_0_3_2_13_0_0137,3,13,1
572771_20211019_2_0_0_3_2_13_0_0141,3,13,1
572775_20211019_2_0_0_3_2_13_0_0145,3,13,1
572780_20211019_2_0_0_3_2_13_0_0150,3,13,1
572783_20211019_2_0_0_3_2_13_0_0153,3,13,1
572784_20211019_2_0_0_3_2_13_0_0154,3,13,1
572787_20211019_2_0_0_3_2_13_0_0157,3,13,1
572791_20211019_2_0_0_3_2_13_0_0161,3,13,1
572797_20211019_2_0_0_3_2_13_0_0167,3,13,1
572800_20211019_2_0_0_3_2_13_0_0170,3,13,1
572802_20211019_2_0_0_3_2_13_0_0172,3,13,1
572803_20211019_2_0_0_3_2_13_0_0173,3,13,1
572805_20211019_2_0_0_3_2_13_0_0175,3,13,1
572806_20211019_2_0_0_3_2_13_0_0176,3,13,1
572808_20211019_2_0_0_3_2_13_0_0178,3,13,1
572809_20211019_2_0_0_3_2_13_0_0179,3,13,1
572814_20211019_2_0_0_3_2_13_0_0184,3,13,1
572815_20211019_2_0_0_3_2_13_0_0185,3,13,1
572817_20211019_2_0_0_3_2_13_0_0187,3,13,1
572822_20211019_2_0_0_3_2_13_0_0192,3,13,1
572827_20211019_2_0_0_3_2_13_0_0197,3,13,1
572837_20211019_2_0_0_3_2_13_0_0207,3,13,1
572838_20211019_2_0_0_3_2_13_0_0208,3,13,1
572842_20211019_2_0_0_3_2_13_0_0212,3,13,1
572843_20211019_2_0_0_3_2_13_0_0213,3,13,1
572849_20211019_2_0_0_3_2_13_0_0219,3,13,1
572852_20211019_2_0_0_3_2_13_0_0222,3,13,1
572855_20211019_2_0_0_3_2_13_0_0225,3,13,1
572861_20211019_2_0_0_3_2_13_0_0231,3,13,1
572865_20211019_2_0_0_3_2_13_0_0235,3,13,1
572867_20211019_2_0_0_3_2_13_0_0237,3,13,1
572868_20211019_2_0_0_3_2_13_0_0238,3,13,1
572869_20211019_2_0_0_3_2_13_0_0239,3,13,1
572870_20211019_2_0_0_3_2_13_0_0240,3,13,1
572876_20211019_2_0_0_3_2_13_0_0246,3,13,1
572885_20211019_2_0_0_3_2_13_0_0255,3,13,1
572887_20211019_2_0_0_3_2_13_0_0257,3,13,1
572893_20211006_2_0_0_3_2_13_0_05,3,13,1
572896_20211006_2_0_0_3_2_13_0_08,3,13,1
572897_20211006_2_0_0_3_2_13_0_09,3,13,1
572899_20211006_2_0_0_3_2_13_0_011,3,13,1
572901_20211006_2_0_0_3_2_13_0_013,3,13,1
572904_20211006_2_0_0_3_2_13_0_016,3,13,1
572908_20211006_2_0_0_3_2_13_0_020,3,13,1
572910_20211006_2_0_0_3_2_13_0_022,3,13,1
572913_20211006_2_0_0_3_2_13_0_025,3,13,1
572916_20211006_2_0_0_3_2_13_0_028,3,13,1
572918_20211006_2_0_0_3_2_13_0_030,3,13,1
572919_20211006_2_0_0_3_2_13_0_031,3,13,1
572921_20211006_2_0_0_3_2_13_0_033,3,13,1
572924_20211006_2_0_0_3_2_13_0_036,3,13,1
572929_20211006_2_0_0_3_2_13_0_041,3,13,1
572937_20211006_2_0_0_3_2_13_0_049,3,13,1
572940_20211006_2_0_0_3_2_13_0_052,3,13,1
572945_20211006_2_0_0_3_2_13_0_057,3,13,1
572946_20211006_2_0_0_3_2_13_0_058,3,13,1
572948_20211006_2_0_0_3_2_13_0_060,3,13,1
572952_20211006_2_0_0_3_2_13_0_064,3,13,1
572953_20211006_2_0_0_3_2_13_0_065,3,13,1
572954_20211006_2_0_0_3_2_13_0_066,3,13,1
572956_20211006_2_0_0_3_2_13_0_068,3,13,1
572961_20211006_2_0_0_3_2_13_0_073,3,13,1
572967_20211006_2_0_0_3_2_13_0_079,3,13,1
572970_20211006_2_0_0_3_2_13_0_082,3,13,1
572973_20211006_2_0_0_3_2_13_0_085,3,13,1
572977_20211006_2_0_0_3_2_13_0_089,3,13,1
572980_20211006_2_0_0_3_2_13_0_092,3,13,1
572983_20211006_2_0_0_3_2_13_0_095,3,13,1
572987_20211006_2_0_0_3_2_13_0_099,3,13,1
572989_20211006_2_0_0_3_2_13_0_0101,3,13,1
572994_20211014_2_0_0_3_2_13_0_03,3,13,1
572996_20211014_2_0_0_3_2_13_0_05,3,13,1
572999_20211014_2_0_0_3_2_13_0_08,3,13,1
573005_20211014_2_0_0_3_2_13_0_014,3,13,1
573008_20211014_2_0_0_3_2_13_0_017,3,13,1
573011_20211014_2_0_0_3_2_13_0_020,3,13,1
573014_20211014_2_0_0_3_2_13_0_023,3,13,1
573021_20211014_2_0_0_3_2_13_0_030,3,13,1
573022_20211014_2_0_0_3_2_13_0_031,3,13,1
573027_20211014_2_0_0_3_2_13_0_036,3,13,1
573030_20211014_2_0_0_3_2_13_0_039,3,13,1
573031_20211014_2_0_0_3_2_13_0_040,3,13,1
573035_20211014_2_0_0_3_2_13_0_044,3,13,1
573043_20211014_2_0_0_3_2_13_0_052,3,13,1
573045_20211014_2_0_0_3_2_13_0_054,3,13,1
573046_20211014_2_0_0_3_2_13_0_055,3,13,1
573050_20211014_2_0_0_3_2_13_0_059,3,13,1
573054_20211014_2_0_0_3_2_13_0_063,3,13,1
573055_20211014_2_0_0_3_2_13_0_064,3,13,1
573056_20211014_2_0_0_3_2_13_0_065,3,13,1
573060_20211014_2_0_0_3_2_13_0_069,3,13,1
573063_20211014_2_0_0_3_2_13_0_072,3,13,1
573064_20211014_2_0_0_3_2_13_0_073,3,13,1
573068_20211014_2_0_0_3_2_13_0_077,3,13,1
573087_20211014_2_0_0_3_2_13_0_096,3,13,1
573096_20211014_2_0_0_3_2_13_0_0105,3,13,1
573098_20211014_2_0_0_3_2_13_0_0107,3,13,1
573100_20211014_2_0_0_3_2_13_0_0109,3,13,1
573101_20211014_2_0_0_3_2_13_0_0110,3,13,1
573105_20211014_2_0_0_3_2_13_0_0114,3,13,1
573109_20211014_2_0_0_3_2_13_0_0118,3,13,1
573112_20211014_2_0_0_3_2_13_0_0121,3,13,1
573113_20211014_2_0_0_3_2_13_0_0122,3,13,1
573114_20211014_2_0_0_3_2_13_0_0123,3,13,1
573115_20211014_2_0_0_3_2_13_0_0124,3,13,1
573116_20211014_2_0_0_3_2_13_0_0125,3,13,1
573118_20211014_2_0_0_3_2_13_0_0127,3,13,1
573121_20211014_2_0_0_3_2_13_0_0130,3,13,1
573125_20211014_2_0_0_3_2_13_0_0134,3,13,1
573126_20211014_2_0_0_3_2_13_0_0135,3,13,1
573129_20211014_2_0_0_3_2_13_0_0138,3,13,1
573131_20211014_2_0_0_3_2_13_0_0140,3,13,1
573133_20211014_2_0_0_3_2_13_0_0142,3,13,1
573135_20211014_2_0_0_3_2_13_0_0144,3,13,1
573137_20211014_2_0_0_3_2_13_0_0146,3,13,1
573141_20211014_2_0_0_3_2_13_0_0150,3,13,1
573145_20211014_2_0_0_3_2_13_0_0154,3,13,1
573155_20211014_2_0_0_3_2_13_0_0164,3,13,1
573156_20211014_2_0_0_3_2_13_0_0165,3,13,1
573159_20211014_2_0_0_3_2_13_0_0168,3,13,1
